gene,compound
HTR2C,NSC-663284
DNMT3A,NSC-663284
PORCN,NSC-663284
GAA,NSC-663284
PRKCB,NSC-663284
PTK2B,NSC-663284
CLK1,NSC-663284
CACNA2D3,NSC-663284
HSD11B1,NSC-663284
PDE3A,NSC-663284
LCK,NSC-663284
KCNH7,NSC-663284
SIRT2,NSC-663284
P2RY12,NSC-663284
HIF1A,CYM-50358
CATSPER4,CYM-50358
SLC7A11,CYM-50358
FFAR2,CYM-50358
KCNMA1,CYM-50358
GHSR,CYM-50358
COMT,CYM-50358
PTPN2,CYM-50358
KCNQ2,CYM-50358
ITGB2,CYM-50358
S1PR1,CYM-50358
FOXM1,CYM-50358
MAPK14,CYM-50358
GRIN2A,CYM-50358
HSP90AB1,CYM-50358
CSK,CYM-50358
AKR1C1,CYM-50358
TGM2,CYM-50358
LPAR1,CYM-50358
ADORA2A,CYM-50358
CCND1,CYM-50358
KCNN1,CYM-50358
SSTR2,CYM-50358
HSP90AA1,CYM-50358
TUBB4B,CYM-50358
PNLIP,CYM-50358
CYP2A6,CYM-50358
CSF1R,CYM-50358
S100B,CYM-50358
PDE7A,CYM-50358
AURKB,CYM-50358
CDC25A,CYM-50358
ICAM1,CYM-50358
VEGFA,CYM-50358
CYP3A4,CYM-50358
AVPR1A,CYM-50358
GABRB2,CYM-50358
MMP2,CYM-50358
RET,CYM-50358
KRAS,CYM-50358
SLC29A1,CYM-50358
CDK7,CYM-50358
PPAT,CYM-50358
KCNJ1,CYM-50358
IGF1R,CYM-50358
AKT1,CYM-50358
CDK2,CYM-50358
PARP3,CYM-50358
IMPDH1,CYM-50358
TUBB3,CYM-50358
BRAF,CYM-50358
LYN,CYM-50358
ANXA1,CYM-50358
CCR1,CYM-50358
HDAC3,CYM-50358
PTGIR,CYM-50358
RPL23A,CYM-50358
MME,CYM-50358
PAK4,CYM-50358
GJB4,CYM-50358
S1PR4,CYM-50358
IL1B,CYM-50358
F10,CYM-50358
RPL3,CYM-50358
ERBB2,CYM-50358
ADRA2B,CYM-50358
P3H1,CYM-50358
TNF,CYM-50358
PRKCE,CYM-50358
FPR1,CYM-50358
FGF1,CYM-50358
CDK9,CYM-50358
KDR,CYM-50358
JAK1,CYM-50358
TUBB,CYM-50358
S1PR2,CYM-50358
PDE4D,CYM-50358
CHEK2,CYM-50358
PAK1,CYM-50358
USP1,CYM-50358
CYP1A2,CYM-50358
CACNG1,CYM-50358
HTR2C,CYM-50358
DNMT3A,CYM-50358
PORCN,CYM-50358
GAA,CYM-50358
PRKCB,CYM-50358
PTK2B,CYM-50358
CLK1,CYM-50358
CACNA2D3,CYM-50358
HSD11B1,CYM-50358
PDE3A,CYM-50358
LCK,CYM-50358
KCNH7,CYM-50358
SIRT2,CYM-50358
P2RY12,CYM-50358
HIF1A,sulfasalazine
CATSPER4,sulfasalazine
SLC7A11,sulfasalazine
FFAR2,sulfasalazine
KCNMA1,sulfasalazine
GHSR,sulfasalazine
COMT,sulfasalazine
PTPN2,sulfasalazine
KCNQ2,sulfasalazine
ITGB2,sulfasalazine
S1PR1,sulfasalazine
FOXM1,sulfasalazine
MAPK14,sulfasalazine
GRIN2A,sulfasalazine
HSP90AB1,sulfasalazine
CSK,sulfasalazine
AKR1C1,sulfasalazine
TGM2,sulfasalazine
LPAR1,sulfasalazine
ADORA2A,sulfasalazine
CCND1,sulfasalazine
KCNN1,sulfasalazine
SSTR2,sulfasalazine
HSP90AA1,sulfasalazine
TUBB4B,sulfasalazine
PNLIP,sulfasalazine
CYP2A6,sulfasalazine
CSF1R,sulfasalazine
S100B,sulfasalazine
PDE7A,sulfasalazine
AURKB,sulfasalazine
CDC25A,sulfasalazine
ICAM1,sulfasalazine
VEGFA,sulfasalazine
CYP3A4,sulfasalazine
AVPR1A,sulfasalazine
GABRB2,sulfasalazine
MMP2,sulfasalazine
RET,sulfasalazine
KRAS,sulfasalazine
SLC29A1,sulfasalazine
CDK7,sulfasalazine
PPAT,sulfasalazine
KCNJ1,sulfasalazine
IGF1R,sulfasalazine
AKT1,sulfasalazine
CDK2,sulfasalazine
PARP3,sulfasalazine
IMPDH1,sulfasalazine
TUBB3,sulfasalazine
BRAF,sulfasalazine
LYN,sulfasalazine
ANXA1,sulfasalazine
CCR1,sulfasalazine
HDAC3,sulfasalazine
PTGIR,sulfasalazine
RPL23A,sulfasalazine
MME,sulfasalazine
PAK4,sulfasalazine
GJB4,sulfasalazine
S1PR4,sulfasalazine
IL1B,sulfasalazine
F10,sulfasalazine
RPL3,sulfasalazine
ERBB2,sulfasalazine
ADRA2B,sulfasalazine
P3H1,sulfasalazine
TNF,sulfasalazine
PRKCE,sulfasalazine
FPR1,sulfasalazine
FGF1,sulfasalazine
CDK9,sulfasalazine
KDR,sulfasalazine
JAK1,sulfasalazine
TUBB,sulfasalazine
S1PR2,sulfasalazine
PDE4D,sulfasalazine
CHEK2,sulfasalazine
PAK1,sulfasalazine
USP1,sulfasalazine
CYP1A2,sulfasalazine
CACNG1,sulfasalazine
HTR2C,sulfasalazine
DNMT3A,sulfasalazine
PORCN,sulfasalazine
GAA,sulfasalazine
PRKCB,sulfasalazine
PTK2B,sulfasalazine
CLK1,sulfasalazine
CACNA2D3,sulfasalazine
HSD11B1,sulfasalazine
PDE3A,sulfasalazine
LCK,sulfasalazine
KCNH7,sulfasalazine
SIRT2,sulfasalazine
P2RY12,sulfasalazine
HIF1A,nilvadipine
CATSPER4,nilvadipine
SLC7A11,nilvadipine
FFAR2,nilvadipine
KCNMA1,nilvadipine
GHSR,nilvadipine
COMT,nilvadipine
PTPN2,nilvadipine
KCNQ2,nilvadipine
ITGB2,nilvadipine
S1PR1,nilvadipine
FOXM1,nilvadipine
MAPK14,nilvadipine
GRIN2A,nilvadipine
HSP90AB1,nilvadipine
CSK,nilvadipine
AKR1C1,nilvadipine
TGM2,nilvadipine
LPAR1,nilvadipine
ADORA2A,nilvadipine
CCND1,nilvadipine
KCNN1,nilvadipine
SSTR2,nilvadipine
HSP90AA1,nilvadipine
TUBB4B,nilvadipine
PNLIP,nilvadipine
CYP2A6,nilvadipine
CSF1R,nilvadipine
S100B,nilvadipine
PDE7A,nilvadipine
AURKB,nilvadipine
CDC25A,nilvadipine
ICAM1,nilvadipine
VEGFA,nilvadipine
CYP3A4,nilvadipine
AVPR1A,nilvadipine
GABRB2,nilvadipine
MMP2,nilvadipine
RET,nilvadipine
KRAS,nilvadipine
SLC29A1,nilvadipine
CDK7,nilvadipine
PPAT,nilvadipine
KCNJ1,nilvadipine
IGF1R,nilvadipine
AKT1,nilvadipine
CDK2,nilvadipine
PARP3,nilvadipine
IMPDH1,nilvadipine
TUBB3,nilvadipine
BRAF,nilvadipine
LYN,nilvadipine
ANXA1,nilvadipine
CCR1,nilvadipine
HDAC3,nilvadipine
PTGIR,nilvadipine
RPL23A,nilvadipine
MME,nilvadipine
PAK4,nilvadipine
GJB4,nilvadipine
S1PR4,nilvadipine
IL1B,nilvadipine
F10,nilvadipine
RPL3,nilvadipine
ERBB2,nilvadipine
ADRA2B,nilvadipine
P3H1,nilvadipine
TNF,nilvadipine
PRKCE,nilvadipine
FPR1,nilvadipine
FGF1,nilvadipine
CDK9,nilvadipine
KDR,nilvadipine
JAK1,nilvadipine
TUBB,nilvadipine
S1PR2,nilvadipine
PDE4D,nilvadipine
CHEK2,nilvadipine
PAK1,nilvadipine
USP1,nilvadipine
CYP1A2,nilvadipine
CACNG1,nilvadipine
HTR2C,nilvadipine
DNMT3A,nilvadipine
PORCN,nilvadipine
GAA,nilvadipine
PRKCB,nilvadipine
PTK2B,nilvadipine
CLK1,nilvadipine
CACNA2D3,nilvadipine
HSD11B1,nilvadipine
PDE3A,nilvadipine
LCK,nilvadipine
KCNH7,nilvadipine
SIRT2,nilvadipine
P2RY12,nilvadipine
HIF1A,AC-710
CATSPER4,AC-710
SLC7A11,AC-710
FFAR2,AC-710
KCNMA1,AC-710
GHSR,AC-710
COMT,AC-710
PTPN2,AC-710
KCNQ2,AC-710
ITGB2,AC-710
S1PR1,AC-710
FOXM1,AC-710
MAPK14,AC-710
GRIN2A,AC-710
HSP90AB1,AC-710
CSK,AC-710
AKR1C1,AC-710
TGM2,AC-710
LPAR1,AC-710
ADORA2A,AC-710
CCND1,AC-710
KCNN1,AC-710
SSTR2,AC-710
HSP90AA1,AC-710
TUBB4B,AC-710
PNLIP,AC-710
CYP2A6,AC-710
CSF1R,AC-710
S100B,AC-710
PDE7A,AC-710
AURKB,AC-710
CDC25A,AC-710
ICAM1,AC-710
VEGFA,AC-710
CYP3A4,AC-710
AVPR1A,AC-710
GABRB2,AC-710
MMP2,AC-710
RET,AC-710
KRAS,AC-710
SLC29A1,AC-710
CDK7,AC-710
PPAT,AC-710
KCNJ1,AC-710
IGF1R,AC-710
AKT1,AC-710
CDK2,AC-710
PARP3,AC-710
IMPDH1,AC-710
TUBB3,AC-710
BRAF,AC-710
LYN,AC-710
ANXA1,AC-710
CCR1,AC-710
HDAC3,AC-710
PTGIR,AC-710
RPL23A,AC-710
MME,AC-710
PAK4,AC-710
GJB4,AC-710
S1PR4,AC-710
IL1B,AC-710
F10,AC-710
RPL3,AC-710
ERBB2,AC-710
ADRA2B,AC-710
P3H1,AC-710
TNF,AC-710
PRKCE,AC-710
FPR1,AC-710
FGF1,AC-710
CDK9,AC-710
KDR,AC-710
JAK1,AC-710
TUBB,AC-710
S1PR2,AC-710
PDE4D,AC-710
CHEK2,AC-710
PAK1,AC-710
USP1,AC-710
CYP1A2,AC-710
CACNG1,AC-710
HTR2C,AC-710
DNMT3A,AC-710
PORCN,AC-710
GAA,AC-710
PRKCB,AC-710
PTK2B,AC-710
CLK1,AC-710
CACNA2D3,AC-710
HSD11B1,AC-710
PDE3A,AC-710
LCK,AC-710
KCNH7,AC-710
SIRT2,AC-710
P2RY12,AC-710
HIF1A,PETCM
CATSPER4,PETCM
SLC7A11,PETCM
FFAR2,PETCM
KCNMA1,PETCM
GHSR,PETCM
COMT,PETCM
PTPN2,PETCM
KCNQ2,PETCM
ITGB2,PETCM
S1PR1,PETCM
FOXM1,PETCM
MAPK14,PETCM
GRIN2A,PETCM
HSP90AB1,PETCM
CSK,PETCM
AKR1C1,PETCM
TGM2,PETCM
LPAR1,PETCM
ADORA2A,PETCM
CCND1,PETCM
KCNN1,PETCM
SSTR2,PETCM
HSP90AA1,PETCM
TUBB4B,PETCM
PNLIP,PETCM
CYP2A6,PETCM
CSF1R,PETCM
S100B,PETCM
PDE7A,PETCM
AURKB,PETCM
CDC25A,PETCM
ICAM1,PETCM
VEGFA,PETCM
CYP3A4,PETCM
AVPR1A,PETCM
GABRB2,PETCM
MMP2,PETCM
RET,PETCM
KRAS,PETCM
SLC29A1,PETCM
CDK7,PETCM
PPAT,PETCM
KCNJ1,PETCM
IGF1R,PETCM
AKT1,PETCM
CDK2,PETCM
PARP3,PETCM
IMPDH1,PETCM
TUBB3,PETCM
BRAF,PETCM
LYN,PETCM
ANXA1,PETCM
CCR1,PETCM
HDAC3,PETCM
PTGIR,PETCM
RPL23A,PETCM
MME,PETCM
PAK4,PETCM
GJB4,PETCM
S1PR4,PETCM
IL1B,PETCM
F10,PETCM
RPL3,PETCM
ERBB2,PETCM
ADRA2B,PETCM
P3H1,PETCM
TNF,PETCM
PRKCE,PETCM
FPR1,PETCM
FGF1,PETCM
CDK9,PETCM
KDR,PETCM
JAK1,PETCM
TUBB,PETCM
S1PR2,PETCM
PDE4D,PETCM
CHEK2,PETCM
PAK1,PETCM
USP1,PETCM
CYP1A2,PETCM
CACNG1,PETCM
HTR2C,PETCM
DNMT3A,PETCM
PORCN,PETCM
GAA,PETCM
PRKCB,PETCM
PTK2B,PETCM
CLK1,PETCM
CACNA2D3,PETCM
HSD11B1,PETCM
PDE3A,PETCM
LCK,PETCM
KCNH7,PETCM
SIRT2,PETCM
P2RY12,PETCM
HIF1A,AZD7762
CATSPER4,AZD7762
SLC7A11,AZD7762
FFAR2,AZD7762
KCNMA1,AZD7762
GHSR,AZD7762
COMT,AZD7762
PTPN2,AZD7762
KCNQ2,AZD7762
ITGB2,AZD7762
S1PR1,AZD7762
FOXM1,AZD7762
MAPK14,AZD7762
GRIN2A,AZD7762
HSP90AB1,AZD7762
CSK,AZD7762
AKR1C1,AZD7762
TGM2,AZD7762
LPAR1,AZD7762
ADORA2A,AZD7762
CCND1,AZD7762
KCNN1,AZD7762
SSTR2,AZD7762
HSP90AA1,AZD7762
TUBB4B,AZD7762
PNLIP,AZD7762
CYP2A6,AZD7762
CSF1R,AZD7762
S100B,AZD7762
PDE7A,AZD7762
AURKB,AZD7762
CDC25A,AZD7762
ICAM1,AZD7762
VEGFA,AZD7762
CYP3A4,AZD7762
AVPR1A,AZD7762
GABRB2,AZD7762
MMP2,AZD7762
RET,AZD7762
KRAS,AZD7762
SLC29A1,AZD7762
CDK7,AZD7762
PPAT,AZD7762
KCNJ1,AZD7762
IGF1R,AZD7762
AKT1,AZD7762
CDK2,AZD7762
PARP3,AZD7762
IMPDH1,AZD7762
TUBB3,AZD7762
BRAF,AZD7762
LYN,AZD7762
ANXA1,AZD7762
CCR1,AZD7762
HDAC3,AZD7762
PTGIR,AZD7762
RPL23A,AZD7762
MME,AZD7762
PAK4,AZD7762
GJB4,AZD7762
S1PR4,AZD7762
IL1B,AZD7762
F10,AZD7762
RPL3,AZD7762
ERBB2,AZD7762
ADRA2B,AZD7762
P3H1,AZD7762
TNF,AZD7762
PRKCE,AZD7762
FPR1,AZD7762
FGF1,AZD7762
CDK9,AZD7762
KDR,AZD7762
JAK1,AZD7762
TUBB,AZD7762
S1PR2,AZD7762
PDE4D,AZD7762
CHEK2,AZD7762
PAK1,AZD7762
USP1,AZD7762
CYP1A2,AZD7762
CACNG1,AZD7762
HTR2C,AZD7762
DNMT3A,AZD7762
PORCN,AZD7762
GAA,AZD7762
PRKCB,AZD7762
PTK2B,AZD7762
CLK1,AZD7762
CACNA2D3,AZD7762
HSD11B1,AZD7762
PDE3A,AZD7762
LCK,AZD7762
KCNH7,AZD7762
SIRT2,AZD7762
P2RY12,AZD7762
HIF1A,taladegib
CATSPER4,taladegib
SLC7A11,taladegib
FFAR2,taladegib
KCNMA1,taladegib
GHSR,taladegib
COMT,taladegib
PTPN2,taladegib
KCNQ2,taladegib
ITGB2,taladegib
S1PR1,taladegib
FOXM1,taladegib
MAPK14,taladegib
GRIN2A,taladegib
HSP90AB1,taladegib
CSK,taladegib
AKR1C1,taladegib
TGM2,taladegib
LPAR1,taladegib
ADORA2A,taladegib
CCND1,taladegib
KCNN1,taladegib
SSTR2,taladegib
HSP90AA1,taladegib
TUBB4B,taladegib
PNLIP,taladegib
CYP2A6,taladegib
CSF1R,taladegib
S100B,taladegib
PDE7A,taladegib
AURKB,taladegib
CDC25A,taladegib
ICAM1,taladegib
VEGFA,taladegib
CYP3A4,taladegib
AVPR1A,taladegib
GABRB2,taladegib
MMP2,taladegib
RET,taladegib
KRAS,taladegib
SLC29A1,taladegib
CDK7,taladegib
PPAT,taladegib
KCNJ1,taladegib
IGF1R,taladegib
AKT1,taladegib
CDK2,taladegib
PARP3,taladegib
IMPDH1,taladegib
TUBB3,taladegib
BRAF,taladegib
LYN,taladegib
ANXA1,taladegib
CCR1,taladegib
HDAC3,taladegib
PTGIR,taladegib
RPL23A,taladegib
MME,taladegib
PAK4,taladegib
GJB4,taladegib
S1PR4,taladegib
IL1B,taladegib
F10,taladegib
RPL3,taladegib
ERBB2,taladegib
ADRA2B,taladegib
P3H1,taladegib
TNF,taladegib
PRKCE,taladegib
FPR1,taladegib
FGF1,taladegib
CDK9,taladegib
KDR,taladegib
JAK1,taladegib
TUBB,taladegib
S1PR2,taladegib
PDE4D,taladegib
CHEK2,taladegib
PAK1,taladegib
USP1,taladegib
CYP1A2,taladegib
CACNG1,taladegib
HTR2C,taladegib
DNMT3A,taladegib
PORCN,taladegib
GAA,taladegib
PRKCB,taladegib
PTK2B,taladegib
CLK1,taladegib
CACNA2D3,taladegib
HSD11B1,taladegib
PDE3A,taladegib
LCK,taladegib
KCNH7,taladegib
SIRT2,taladegib
P2RY12,taladegib
HIF1A,acetohexamide
CATSPER4,acetohexamide
SLC7A11,acetohexamide
FFAR2,acetohexamide
KCNMA1,acetohexamide
GHSR,acetohexamide
COMT,acetohexamide
PTPN2,acetohexamide
KCNQ2,acetohexamide
ITGB2,acetohexamide
S1PR1,acetohexamide
FOXM1,acetohexamide
MAPK14,acetohexamide
GRIN2A,acetohexamide
HSP90AB1,acetohexamide
CSK,acetohexamide
AKR1C1,acetohexamide
TGM2,acetohexamide
LPAR1,acetohexamide
ADORA2A,acetohexamide
CCND1,acetohexamide
KCNN1,acetohexamide
SSTR2,acetohexamide
HSP90AA1,acetohexamide
TUBB4B,acetohexamide
PNLIP,acetohexamide
CYP2A6,acetohexamide
CSF1R,acetohexamide
S100B,acetohexamide
PDE7A,acetohexamide
AURKB,acetohexamide
CDC25A,acetohexamide
ICAM1,acetohexamide
VEGFA,acetohexamide
CYP3A4,acetohexamide
AVPR1A,acetohexamide
GABRB2,acetohexamide
MMP2,acetohexamide
RET,acetohexamide
KRAS,acetohexamide
SLC29A1,acetohexamide
CDK7,acetohexamide
PPAT,acetohexamide
KCNJ1,acetohexamide
IGF1R,acetohexamide
AKT1,acetohexamide
CDK2,acetohexamide
PARP3,acetohexamide
IMPDH1,acetohexamide
TUBB3,acetohexamide
BRAF,acetohexamide
LYN,acetohexamide
ANXA1,acetohexamide
CCR1,acetohexamide
HDAC3,acetohexamide
PTGIR,acetohexamide
RPL23A,acetohexamide
MME,acetohexamide
PAK4,acetohexamide
GJB4,acetohexamide
S1PR4,acetohexamide
IL1B,acetohexamide
F10,acetohexamide
RPL3,acetohexamide
ERBB2,acetohexamide
ADRA2B,acetohexamide
P3H1,acetohexamide
TNF,acetohexamide
PRKCE,acetohexamide
FPR1,acetohexamide
FGF1,acetohexamide
CDK9,acetohexamide
KDR,acetohexamide
JAK1,acetohexamide
TUBB,acetohexamide
S1PR2,acetohexamide
PDE4D,acetohexamide
CHEK2,acetohexamide
PAK1,acetohexamide
USP1,acetohexamide
CYP1A2,acetohexamide
CACNG1,acetohexamide
HTR2C,acetohexamide
DNMT3A,acetohexamide
PORCN,acetohexamide
GAA,acetohexamide
PRKCB,acetohexamide
PTK2B,acetohexamide
CLK1,acetohexamide
CACNA2D3,acetohexamide
HSD11B1,acetohexamide
PDE3A,acetohexamide
LCK,acetohexamide
KCNH7,acetohexamide
SIRT2,acetohexamide
P2RY12,acetohexamide
HIF1A,formononetin
CATSPER4,formononetin
SLC7A11,formononetin
FFAR2,formononetin
KCNMA1,formononetin
GHSR,formononetin
COMT,formononetin
PTPN2,formononetin
KCNQ2,formononetin
ITGB2,formononetin
S1PR1,formononetin
FOXM1,formononetin
MAPK14,formononetin
GRIN2A,formononetin
HSP90AB1,formononetin
CSK,formononetin
AKR1C1,formononetin
TGM2,formononetin
LPAR1,formononetin
ADORA2A,formononetin
CCND1,formononetin
KCNN1,formononetin
SSTR2,formononetin
HSP90AA1,formononetin
TUBB4B,formononetin
PNLIP,formononetin
CYP2A6,formononetin
CSF1R,formononetin
S100B,formononetin
PDE7A,formononetin
AURKB,formononetin
CDC25A,formononetin
ICAM1,formononetin
VEGFA,formononetin
CYP3A4,formononetin
AVPR1A,formononetin
GABRB2,formononetin
MMP2,formononetin
RET,formononetin
KRAS,formononetin
SLC29A1,formononetin
CDK7,formononetin
PPAT,formononetin
KCNJ1,formononetin
IGF1R,formononetin
AKT1,formononetin
CDK2,formononetin
PARP3,formononetin
IMPDH1,formononetin
TUBB3,formononetin
BRAF,formononetin
LYN,formononetin
ANXA1,formononetin
CCR1,formononetin
HDAC3,formononetin
PTGIR,formononetin
RPL23A,formononetin
MME,formononetin
PAK4,formononetin
GJB4,formononetin
S1PR4,formononetin
IL1B,formononetin
F10,formononetin
RPL3,formononetin
ERBB2,formononetin
ADRA2B,formononetin
P3H1,formononetin
TNF,formononetin
PRKCE,formononetin
FPR1,formononetin
FGF1,formononetin
CDK9,formononetin
KDR,formononetin
JAK1,formononetin
TUBB,formononetin
S1PR2,formononetin
PDE4D,formononetin
CHEK2,formononetin
PAK1,formononetin
USP1,formononetin
CYP1A2,formononetin
CACNG1,formononetin
HTR2C,formononetin
DNMT3A,formononetin
PORCN,formononetin
GAA,formononetin
PRKCB,formononetin
PTK2B,formononetin
CLK1,formononetin
CACNA2D3,formononetin
HSD11B1,formononetin
PDE3A,formononetin
LCK,formononetin
KCNH7,formononetin
SIRT2,formononetin
P2RY12,formononetin
HIF1A,aminopurvalanol-a
CATSPER4,aminopurvalanol-a
SLC7A11,aminopurvalanol-a
FFAR2,aminopurvalanol-a
KCNMA1,aminopurvalanol-a
GHSR,aminopurvalanol-a
COMT,aminopurvalanol-a
PTPN2,aminopurvalanol-a
KCNQ2,aminopurvalanol-a
ITGB2,aminopurvalanol-a
S1PR1,aminopurvalanol-a
FOXM1,aminopurvalanol-a
MAPK14,aminopurvalanol-a
GRIN2A,aminopurvalanol-a
HSP90AB1,aminopurvalanol-a
CSK,aminopurvalanol-a
AKR1C1,aminopurvalanol-a
TGM2,aminopurvalanol-a
LPAR1,aminopurvalanol-a
ADORA2A,aminopurvalanol-a
CCND1,aminopurvalanol-a
KCNN1,aminopurvalanol-a
SSTR2,aminopurvalanol-a
HSP90AA1,aminopurvalanol-a
TUBB4B,aminopurvalanol-a
PNLIP,aminopurvalanol-a
CYP2A6,aminopurvalanol-a
CSF1R,aminopurvalanol-a
S100B,aminopurvalanol-a
PDE7A,aminopurvalanol-a
AURKB,aminopurvalanol-a
CDC25A,aminopurvalanol-a
ICAM1,aminopurvalanol-a
VEGFA,aminopurvalanol-a
CYP3A4,aminopurvalanol-a
AVPR1A,aminopurvalanol-a
GABRB2,aminopurvalanol-a
MMP2,aminopurvalanol-a
RET,aminopurvalanol-a
KRAS,aminopurvalanol-a
SLC29A1,aminopurvalanol-a
CDK7,aminopurvalanol-a
PPAT,aminopurvalanol-a
KCNJ1,aminopurvalanol-a
IGF1R,aminopurvalanol-a
AKT1,aminopurvalanol-a
CDK2,aminopurvalanol-a
PARP3,aminopurvalanol-a
IMPDH1,aminopurvalanol-a
TUBB3,aminopurvalanol-a
BRAF,aminopurvalanol-a
LYN,aminopurvalanol-a
ANXA1,aminopurvalanol-a
CCR1,aminopurvalanol-a
HDAC3,aminopurvalanol-a
PTGIR,aminopurvalanol-a
RPL23A,aminopurvalanol-a
MME,aminopurvalanol-a
PAK4,aminopurvalanol-a
GJB4,aminopurvalanol-a
S1PR4,aminopurvalanol-a
IL1B,aminopurvalanol-a
F10,aminopurvalanol-a
RPL3,aminopurvalanol-a
ERBB2,aminopurvalanol-a
ADRA2B,aminopurvalanol-a
P3H1,aminopurvalanol-a
TNF,aminopurvalanol-a
PRKCE,aminopurvalanol-a
FPR1,aminopurvalanol-a
FGF1,aminopurvalanol-a
CDK9,aminopurvalanol-a
KDR,aminopurvalanol-a
JAK1,aminopurvalanol-a
TUBB,aminopurvalanol-a
S1PR2,aminopurvalanol-a
PDE4D,aminopurvalanol-a
CHEK2,aminopurvalanol-a
PAK1,aminopurvalanol-a
USP1,aminopurvalanol-a
CYP1A2,aminopurvalanol-a
CACNG1,aminopurvalanol-a
HTR2C,aminopurvalanol-a
DNMT3A,aminopurvalanol-a
PORCN,aminopurvalanol-a
GAA,aminopurvalanol-a
PRKCB,aminopurvalanol-a
PTK2B,aminopurvalanol-a
CLK1,aminopurvalanol-a
CACNA2D3,aminopurvalanol-a
HSD11B1,aminopurvalanol-a
PDE3A,aminopurvalanol-a
LCK,aminopurvalanol-a
KCNH7,aminopurvalanol-a
SIRT2,aminopurvalanol-a
P2RY12,aminopurvalanol-a
HIF1A,ruxolitinib
CATSPER4,ruxolitinib
SLC7A11,ruxolitinib
FFAR2,ruxolitinib
KCNMA1,ruxolitinib
GHSR,ruxolitinib
COMT,ruxolitinib
PTPN2,ruxolitinib
KCNQ2,ruxolitinib
ITGB2,ruxolitinib
S1PR1,ruxolitinib
FOXM1,ruxolitinib
MAPK14,ruxolitinib
GRIN2A,ruxolitinib
HSP90AB1,ruxolitinib
CSK,ruxolitinib
AKR1C1,ruxolitinib
TGM2,ruxolitinib
LPAR1,ruxolitinib
ADORA2A,ruxolitinib
CCND1,ruxolitinib
KCNN1,ruxolitinib
SSTR2,ruxolitinib
HSP90AA1,ruxolitinib
TUBB4B,ruxolitinib
PNLIP,ruxolitinib
CYP2A6,ruxolitinib
CSF1R,ruxolitinib
S100B,ruxolitinib
PDE7A,ruxolitinib
AURKB,ruxolitinib
CDC25A,ruxolitinib
ICAM1,ruxolitinib
VEGFA,ruxolitinib
CYP3A4,ruxolitinib
AVPR1A,ruxolitinib
GABRB2,ruxolitinib
MMP2,ruxolitinib
RET,ruxolitinib
KRAS,ruxolitinib
SLC29A1,ruxolitinib
CDK7,ruxolitinib
PPAT,ruxolitinib
KCNJ1,ruxolitinib
IGF1R,ruxolitinib
AKT1,ruxolitinib
CDK2,ruxolitinib
PARP3,ruxolitinib
IMPDH1,ruxolitinib
TUBB3,ruxolitinib
BRAF,ruxolitinib
LYN,ruxolitinib
ANXA1,ruxolitinib
CCR1,ruxolitinib
HDAC3,ruxolitinib
PTGIR,ruxolitinib
RPL23A,ruxolitinib
MME,ruxolitinib
PAK4,ruxolitinib
GJB4,ruxolitinib
S1PR4,ruxolitinib
IL1B,ruxolitinib
F10,ruxolitinib
RPL3,ruxolitinib
ERBB2,ruxolitinib
ADRA2B,ruxolitinib
P3H1,ruxolitinib
TNF,ruxolitinib
PRKCE,ruxolitinib
FPR1,ruxolitinib
FGF1,ruxolitinib
CDK9,ruxolitinib
KDR,ruxolitinib
JAK1,ruxolitinib
TUBB,ruxolitinib
S1PR2,ruxolitinib
PDE4D,ruxolitinib
CHEK2,ruxolitinib
PAK1,ruxolitinib
USP1,ruxolitinib
CYP1A2,ruxolitinib
CACNG1,ruxolitinib
HTR2C,ruxolitinib
DNMT3A,ruxolitinib
PORCN,ruxolitinib
GAA,ruxolitinib
PRKCB,ruxolitinib
PTK2B,ruxolitinib
CLK1,ruxolitinib
CACNA2D3,ruxolitinib
HSD11B1,ruxolitinib
PDE3A,ruxolitinib
LCK,ruxolitinib
KCNH7,ruxolitinib
SIRT2,ruxolitinib
P2RY12,ruxolitinib
HIF1A,LGK-974
CATSPER4,LGK-974
SLC7A11,LGK-974
FFAR2,LGK-974
KCNMA1,LGK-974
GHSR,LGK-974
COMT,LGK-974
PTPN2,LGK-974
KCNQ2,LGK-974
ITGB2,LGK-974
S1PR1,LGK-974
FOXM1,LGK-974
MAPK14,LGK-974
GRIN2A,LGK-974
HSP90AB1,LGK-974
CSK,LGK-974
AKR1C1,LGK-974
TGM2,LGK-974
LPAR1,LGK-974
ADORA2A,LGK-974
CCND1,LGK-974
KCNN1,LGK-974
SSTR2,LGK-974
HSP90AA1,LGK-974
TUBB4B,LGK-974
PNLIP,LGK-974
CYP2A6,LGK-974
CSF1R,LGK-974
S100B,LGK-974
PDE7A,LGK-974
AURKB,LGK-974
CDC25A,LGK-974
ICAM1,LGK-974
VEGFA,LGK-974
CYP3A4,LGK-974
AVPR1A,LGK-974
GABRB2,LGK-974
MMP2,LGK-974
RET,LGK-974
KRAS,LGK-974
SLC29A1,LGK-974
CDK7,LGK-974
PPAT,LGK-974
KCNJ1,LGK-974
IGF1R,LGK-974
AKT1,LGK-974
CDK2,LGK-974
PARP3,LGK-974
IMPDH1,LGK-974
TUBB3,LGK-974
BRAF,LGK-974
LYN,LGK-974
ANXA1,LGK-974
CCR1,LGK-974
HDAC3,LGK-974
PTGIR,LGK-974
RPL23A,LGK-974
MME,LGK-974
